piece,key,part,pitch_class,pitch_name,pitch_midi,degree
bwv354.mxl,b-,Alto,3,E-4,63,4.0
bwv354.mxl,b-,Alto,10,B-4,70,1.0
bwv354.mxl,b-,Alto,8,A-4,68,7.0
bwv354.mxl,b-,Alto,8,A-4,68,7.0
bwv354.mxl,b-,Alto,10,B-4,70,1.0
bwv354.mxl,b-,Alto,8,A-4,68,7.0
bwv354.mxl,b-,Alto,10,B-4,70,1.0
bwv354.mxl,b-,Alto,0,C5,72,2.0
bwv354.mxl,b-,Alto,1,D-5,73,3.0
bwv354.mxl,b-,Alto,8,A-4,68,7.0
bwv354.mxl,b-,Alto,6,G-4,66,6.0
bwv354.mxl,b-,Alto,5,F4,65,5.0
bwv354.mxl,b-,Alto,8,A-4,68,7.0
bwv354.mxl,b-,Alto,8,A-4,68,7.0
bwv354.mxl,b-,Alto,8,A-4,68,7.0
bwv354.mxl,b-,Alto,8,A-4,68,7.0
bwv354.mxl,b-,Alto,10,B-4,70,1.0
bwv354.mxl,b-,Alto,0,C5,72,2.0
bwv354.mxl,b-,Alto,10,B-4,70,1.0
bwv354.mxl,b-,Alto,9,A4,69,
bwv354.mxl,b-,Alto,10,B-4,70,1.0
bwv354.mxl,b-,Alto,5,F4,65,5.0
bwv354.mxl,b-,Alto,5,F4,65,5.0
bwv354.mxl,b-,Alto,3,E-4,63,4.0
bwv354.mxl,b-,Alto,5,F4,65,5.0
bwv354.mxl,b-,Alto,6,G-4,66,6.0
bwv354.mxl,b-,Alto,5,F4,65,5.0
bwv354.mxl,b-,Alto,3,E-4,63,4.0
bwv354.mxl,b-,Alto,2,D4,62,
bwv354.mxl,b-,Tenor,1,D-4,61,3.0
bwv354.mxl,b-,Tenor,0,C4,60,2.0
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,3,E-4,63,4.0
bwv354.mxl,b-,Tenor,1,D-4,61,3.0
bwv354.mxl,b-,Tenor,0,C4,60,2.0
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,0,C4,60,2.0
bwv354.mxl,b-,Tenor,9,A3,57,
bwv354.mxl,b-,Tenor,5,F3,53,5.0
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,9,A3,57,
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,0,C4,60,2.0
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,1,D-4,61,3.0
bwv354.mxl,b-,Tenor,0,C4,60,2.0
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,3,E-4,63,4.0
bwv354.mxl,b-,Tenor,3,E-4,63,4.0
bwv354.mxl,b-,Tenor,1,D-4,61,3.0
bwv354.mxl,b-,Tenor,3,E-4,63,4.0
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,3,E-4,63,4.0
bwv354.mxl,b-,Tenor,1,D-4,61,3.0
bwv354.mxl,b-,Tenor,0,C4,60,2.0
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,6,G-4,66,6.0
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,3,E-4,63,4.0
bwv354.mxl,b-,Tenor,1,D-4,61,3.0
bwv354.mxl,b-,Tenor,0,C4,60,2.0
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,3,E-4,63,4.0
bwv354.mxl,b-,Tenor,8,A-3,56,7.0
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,0,C4,60,2.0
bwv354.mxl,b-,Tenor,1,D-4,61,3.0
bwv354.mxl,b-,Tenor,3,E-4,63,4.0
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,3,E-4,63,4.0
bwv354.mxl,b-,Tenor,1,D-4,61,3.0
bwv354.mxl,b-,Tenor,6,G-4,66,6.0
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,4,E4,64,
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,5,F4,65,5.0
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,10,B-3,58,1.0
bwv354.mxl,b-,Tenor,9,A3,57,
bwv354.mxl,b-,Tenor,5,F3,53,5.0
bwv354.mxl,b-,Bass,10,B-2,46,1.0
bwv354.mxl,b-,Bass,0,C3,48,2.0
bwv354.mxl,b-,Bass,1,D-3,49,3.0
bwv354.mxl,b-,Bass,3,E-3,51,4.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,10,B-3,58,1.0
bwv354.mxl,b-,Bass,8,A-3,56,7.0
bwv354.mxl,b-,Bass,6,G-3,54,6.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,3,E-3,51,4.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,10,B-2,46,1.0
bwv354.mxl,b-,Bass,10,B-3,58,1.0
bwv354.mxl,b-,Bass,8,A-3,56,7.0
bwv354.mxl,b-,Bass,6,G-3,54,6.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,3,E-3,51,4.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,6,G-3,54,6.0
bwv354.mxl,b-,Bass,0,C3,48,2.0
bwv354.mxl,b-,Bass,3,E-3,51,4.0
bwv354.mxl,b-,Bass,1,D-3,49,3.0
bwv354.mxl,b-,Bass,10,B-2,46,1.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,10,B-3,58,1.0
bwv354.mxl,b-,Bass,8,A-3,56,7.0
bwv354.mxl,b-,Bass,7,G3,55,
bwv354.mxl,b-,Bass,3,E-3,51,4.0
bwv354.mxl,b-,Bass,8,A-3,56,7.0
bwv354.mxl,b-,Bass,7,G3,55,
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,3,E-3,51,4.0
bwv354.mxl,b-,Bass,1,D-3,49,3.0
bwv354.mxl,b-,Bass,3,E-3,51,4.0
bwv354.mxl,b-,Bass,8,A-2,44,7.0
bwv354.mxl,b-,Bass,10,B-2,46,1.0
bwv354.mxl,b-,Bass,0,C3,48,2.0
bwv354.mxl,b-,Bass,1,D-3,49,3.0
bwv354.mxl,b-,Bass,6,G-3,54,6.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,3,E-3,51,4.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,6,G-3,54,6.0
bwv354.mxl,b-,Bass,8,A-3,56,7.0
bwv354.mxl,b-,Bass,1,D-3,49,3.0
bwv354.mxl,b-,Bass,8,A-3,56,7.0
bwv354.mxl,b-,Bass,6,G-3,54,6.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,3,E-3,51,4.0
bwv354.mxl,b-,Bass,1,D-3,49,3.0
bwv354.mxl,b-,Bass,0,C3,48,2.0
bwv354.mxl,b-,Bass,1,D-3,49,3.0
bwv354.mxl,b-,Bass,9,A2,45,
bwv354.mxl,b-,Bass,10,B-2,46,1.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,1,D-4,61,3.0
bwv354.mxl,b-,Bass,0,C4,60,2.0
bwv354.mxl,b-,Bass,10,B-3,58,1.0
bwv354.mxl,b-,Bass,9,A3,57,
bwv354.mxl,b-,Bass,10,B-3,58,1.0
bwv354.mxl,b-,Bass,8,A-3,56,7.0
bwv354.mxl,b-,Bass,6,G-3,54,6.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,3,E-3,51,4.0
bwv354.mxl,b-,Bass,5,F3,53,5.0
bwv354.mxl,b-,Bass,10,B-2,46,1.0
bwv355.mxl,A,Soprano,1,C#5,73,3.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,1,C#5,73,3.0
bwv355.mxl,A,Soprano,3,D#5,75,
bwv355.mxl,A,Soprano,4,E5,76,5.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,1,C#5,73,3.0
bwv355.mxl,A,Soprano,2,D5,74,4.0
bwv355.mxl,A,Soprano,1,C#5,73,3.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,4,E5,76,5.0
bwv355.mxl,A,Soprano,4,E5,76,5.0
bwv355.mxl,A,Soprano,2,D5,74,4.0
bwv355.mxl,A,Soprano,2,D5,74,4.0
bwv355.mxl,A,Soprano,1,C#5,73,3.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Soprano,8,G#4,68,7.0
bwv355.mxl,A,Soprano,6,F#4,66,6.0
bwv355.mxl,A,Soprano,4,E4,64,5.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Soprano,2,D5,74,4.0
bwv355.mxl,A,Soprano,2,D5,74,4.0
bwv355.mxl,A,Soprano,1,C#5,73,3.0
bwv355.mxl,A,Soprano,1,C#5,73,3.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,4,E4,64,5.0
bwv355.mxl,A,Soprano,4,E5,76,5.0
bwv355.mxl,A,Soprano,2,D5,74,4.0
bwv355.mxl,A,Soprano,1,C#5,73,3.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Soprano,8,G#4,68,7.0
bwv355.mxl,A,Soprano,6,F#4,66,6.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Soprano,2,D5,74,4.0
bwv355.mxl,A,Soprano,1,C#5,73,3.0
bwv355.mxl,A,Soprano,11,B4,71,2.0
bwv355.mxl,A,Soprano,9,A4,69,1.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,10,A#4,70,
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,3,D#4,63,
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,3,D#4,63,
bwv355.mxl,A,Alto,11,B3,59,2.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,11,B4,71,2.0
bwv355.mxl,A,Alto,11,B4,71,2.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,7,G4,67,
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,11,B3,59,2.0
bwv355.mxl,A,Alto,1,C#4,61,3.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,5,E#4,65,
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,6,F#4,66,6.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,9,A4,69,1.0
bwv355.mxl,A,Alto,8,G#4,68,7.0
bwv355.mxl,A,Alto,4,E4,64,5.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,8,G#3,56,7.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,6,F#4,66,6.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,10,A#3,58,
bwv355.mxl,A,Tenor,3,D#4,63,
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,8,G#3,56,7.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,8,G#3,56,7.0
bwv355.mxl,A,Tenor,6,F#3,54,6.0
bwv355.mxl,A,Tenor,4,E3,52,5.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,8,G#3,56,7.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,8,G#3,56,7.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,6,F#4,66,6.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,9,A3,57,1.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,6,F#4,66,6.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,11,B3,59,2.0
bwv355.mxl,A,Tenor,4,E4,64,5.0
bwv355.mxl,A,Tenor,2,D4,62,4.0
bwv355.mxl,A,Tenor,1,C#4,61,3.0
bwv355.mxl,A,Bass,9,A2,45,1.0
bwv355.mxl,A,Bass,1,C#3,49,3.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,9,A3,57,1.0
bwv355.mxl,A,Bass,8,G#3,56,7.0
bwv355.mxl,A,Bass,6,F#3,54,6.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,1,C#3,49,3.0
bwv355.mxl,A,Bass,11,B2,47,2.0
bwv355.mxl,A,Bass,9,A2,45,1.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,9,A2,45,1.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,1,C#3,49,3.0
bwv355.mxl,A,Bass,6,F#3,54,6.0
bwv355.mxl,A,Bass,11,B2,47,2.0
bwv355.mxl,A,Bass,1,C#3,49,3.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,6,F#3,54,6.0
bwv355.mxl,A,Bass,11,B3,59,2.0
bwv355.mxl,A,Bass,9,A3,57,1.0
bwv355.mxl,A,Bass,8,G#3,56,7.0
bwv355.mxl,A,Bass,6,F#3,54,6.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,9,A2,45,1.0
bwv355.mxl,A,Bass,11,B2,47,2.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,1,C#3,49,3.0
bwv355.mxl,A,Bass,11,B2,47,2.0
bwv355.mxl,A,Bass,9,A2,45,1.0
bwv355.mxl,A,Bass,8,G#2,44,7.0
bwv355.mxl,A,Bass,6,F#2,42,6.0
bwv355.mxl,A,Bass,4,E2,40,5.0
bwv355.mxl,A,Bass,6,F#2,42,6.0
bwv355.mxl,A,Bass,8,G#2,44,7.0
bwv355.mxl,A,Bass,9,A2,45,1.0
bwv355.mxl,A,Bass,11,B2,47,2.0
bwv355.mxl,A,Bass,1,C#3,49,3.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,6,F#3,54,6.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,1,C#3,49,3.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,6,F#3,54,6.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,3,D#3,51,
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,3,D#3,51,
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,9,A2,45,1.0
bwv355.mxl,A,Bass,11,B2,47,2.0
bwv355.mxl,A,Bass,1,C#3,49,3.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,6,F#3,54,6.0
bwv355.mxl,A,Bass,1,C#3,49,3.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,1,C#3,49,3.0
bwv355.mxl,A,Bass,11,B2,47,2.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,9,A2,45,1.0
bwv355.mxl,A,Bass,1,C#3,49,3.0
bwv355.mxl,A,Bass,2,D3,50,4.0
bwv355.mxl,A,Bass,11,B2,47,2.0
bwv355.mxl,A,Bass,4,E3,52,5.0
bwv355.mxl,A,Bass,9,A2,45,1.0
bwv356.mxl,g,Soprano,7,G4,67,1.0
bwv356.mxl,g,Soprano,9,A4,69,2.0
bwv356.mxl,g,Soprano,10,B-4,70,3.0
bwv356.mxl,g,Soprano,0,C5,72,4.0
bwv356.mxl,g,Soprano,2,D5,74,5.0
bwv356.mxl,g,Soprano,0,C5,72,4.0
bwv356.mxl,g,Soprano,10,B-4,70,3.0
bwv356.mxl,g,Soprano,9,A4,69,2.0
bwv356.mxl,g,Soprano,7,G4,67,1.0
bwv356.mxl,g,Soprano,2,D5,74,5.0
bwv356.mxl,g,Soprano,3,E-5,75,6.0
bwv356.mxl,g,Soprano,5,F5,77,7.0
bwv356.mxl,g,Soprano,10,B-4,70,3.0
bwv356.mxl,g,Soprano,0,C5,72,4.0
bwv356.mxl,g,Soprano,2,D5,74,5.0
bwv356.mxl,g,Soprano,0,C5,72,4.0
bwv356.mxl,g,Soprano,0,C5,72,4.0
bwv356.mxl,g,Soprano,10,B-4,70,3.0
bwv356.mxl,g,Soprano,9,A4,69,2.0
bwv356.mxl,g,Soprano,7,G4,67,1.0
bwv356.mxl,g,Soprano,9,A4,69,2.0
bwv356.mxl,g,Soprano,10,B-4,70,3.0
bwv356.mxl,g,Soprano,0,C5,72,4.0
bwv356.mxl,g,Soprano,10,B-4,70,3.0
bwv356.mxl,g,Soprano,9,A4,69,2.0
bwv356.mxl,g,Soprano,7,G4,67,1.0
bwv356.mxl,g,Soprano,5,F4,65,7.0
bwv356.mxl,g,Soprano,10,B-4,70,3.0
bwv356.mxl,g,Soprano,9,A4,69,2.0
bwv356.mxl,g,Soprano,10,B-4,70,3.0
bwv356.mxl,g,Soprano,0,C5,72,4.0
bwv356.mxl,g,Soprano,2,D5,74,5.0
bwv356.mxl,g,Soprano,2,D5,74,5.0
bwv356.mxl,g,Soprano,0,C5,72,4.0
bwv356.mxl,g,Soprano,2,D5,74,5.0
bwv356.mxl,g,Soprano,9,A4,69,2.0
bwv356.mxl,g,Soprano,2,D5,74,5.0
bwv356.mxl,g,Soprano,7,G4,67,1.0
bwv356.mxl,g,Soprano,9,A4,69,2.0
bwv356.mxl,g,Soprano,10,B-4,70,3.0
bwv356.mxl,g,Soprano,9,A4,69,2.0
bwv356.mxl,g,Soprano,9,A4,69,2.0
bwv356.mxl,g,Soprano,7,G4,67,1.0
bwv356.mxl,g,Alto,2,D4,62,5.0
bwv356.mxl,g,Alto,9,A4,69,2.0
bwv356.mxl,g,Alto,9,A4,69,2.0
bwv356.mxl,g,Alto,7,G4,67,1.0
bwv356.mxl,g,Alto,5,F4,65,7.0
bwv356.mxl,g,Alto,3,E-4,63,6.0
bwv356.mxl,g,Alto,2,D4,62,5.0
bwv356.mxl,g,Alto,7,G4,67,1.0
bwv356.mxl,g,Alto,9,A4,69,2.0
bwv356.mxl,g,Alto,7,G4,67,1.0
bwv356.mxl,g,Alto,7,G4,67,1.0
bwv356.mxl,g,Alto,6,F#4,66,
bwv356.mxl,g,Alto,2,D4,62,5.0
bwv356.mxl,g,Alto,10,B-4,70,3.0
bwv356.mxl,g,Alto,9,A4,69,2.0
bwv356.mxl,g,Alto,7,G4,67,1.0
bwv356.mxl,g,Alto,5,F4,65,7.0
bwv356.mxl,g,Alto,7,G4,67,1.0
bwv356.mxl,g,Alto,5,F4,65,7.0
bwv356.mxl,g,Alto,3,E-4,63,6.0
bwv356.mxl,g,Alto,2,D4,62,5.0
bwv356.mxl,g,Alto,7,G4,67,1.0
bwv356.mxl,g,Alto,3,E-4,63,6.0
bwv356.mxl,g,Alto,7,G4,67,1.0
bwv356.mxl,g,Alto,5,F4,65,7.0
bwv356.mxl,g,Alto,3,E-4,63,6.0
bwv356.mxl,g,Alto,2,D4,62,5.0
bwv356.mxl,g,Alto,5,F4,65,7.0
bwv356.mxl,g,Alto,7,G4,67,1.0
bwv356.mxl,g,Alto,7,G4,67,1.0
bwv356.mxl,g,Alto,5,F4,65,7.0
bwv356.mxl,g,Alto,4,E4,64,
bwv356.mxl,g,Alto,2,D4,62,5.0
bwv356.mxl,g,Alto,0,C4,60,4.0
bwv356.mxl,g,Alto,5,F4,65,7.0
bwv356.mxl,g,Alto,7,G4,67,1.0
bwv356.mxl,g,Alto,5,F4,65,7.0
